key,flaming,smoldering,residual,total
group-2;wet;very dry;very wet,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;dry;very dry,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;dry;dry,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;dry;moderate,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;dry;moist,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;dry;wet,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;dry;very wet,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;moderate;very dry,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;moderate;dry,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;moderate;moderate,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;moderate;moist,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;moderate;wet,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;moderate;very wet,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;moist;very dry,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;moist;dry,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;moist;moderate,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;moist;moist,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;moist;wet,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;moist;very wet,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;wet;very dry,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;wet;dry,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;wet;moderate,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;wet;moist,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;wet;wet,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;wet;very wet,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;very wet;very dry,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;very wet;dry,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;very wet;moderate,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;very wet;moist,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;very wet;wet,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;wet;very wet;very wet,[44798514.98875097],[26313489.97562948],[6707034.14982164],[77819039.1142021]
group-2;very wet;very dry;very dry,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;very dry;dry,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;very dry;moderate,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;very dry;moist,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;very dry;wet,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;very dry;very wet,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;dry;very dry,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;dry;dry,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;dry;moderate,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;dry;moist,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;dry;wet,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;dry;very wet,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;moderate;very dry,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;moderate;dry,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;moderate;moderate,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;moderate;moist,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;moderate;wet,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;moderate;very wet,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;moist;very dry,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;moist;dry,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;moist;moderate,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;moist;moist,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;moist;wet,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;moist;very wet,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;wet;very dry,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;wet;dry,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;wet;moderate,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;wet;moist,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;wet;wet,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;wet;very wet,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;very wet;very dry,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;very wet;dry,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;very wet;moderate,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;very wet;moist,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;very wet;wet,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
group-2;very wet;very wet;very wet,[43855469.91562963],[19625576.35512047],[4673493.16991532],[68154539.44066542]
